Hours_Awake,Decisions_Made,Task_Switches,Avg_Decision_Time_sec,Sleep_Hours_Last_Night,Time_of_Day,Caffeine_Intake_Cups,Stress_Level_1_10,Error_Rate,Cognitive_Load_Score,Decision_Fatigue_Score,Fatigue_Level,System_Recommendation,Years_at_Company,Self_Reported_Sleep_Quality,Break_Room_Entry_Count,Water_Dispenser_Refills,Vending_Machine_Sugar_Purchases,Corporate_Gym_Entry_Mins,Peer_Collaboration_Pings,Mid_Shift_Mood_Score,Anomaly_Cohort,Decision_Density,Hydration_Ratio,Sleep_Deficit,Fatigue_Risk_Index,Experience_Group,Sleep_Group,Gym_Group,Stress_Group,Caffeine_Group,PCA_1,PCA_2,Cluster_ID,Behavioural_Archetype
16,73,20,2.66,7.1,Night,2,4.6,0.0,6.0,78.4,High,Take Break,7.5,Good,3,8,5,0,55,4.0,Expected trend,4.5625,2.6666666666666665,0.9000000000000004,29.97,Senior (7-15),Good Sleep,No Activity,Medium,Medium,2.8791006495655225,2.441556521225256,2,Collaborative / Balanced
16,67,23,4.7,2.5,Afternoon,5,3.4,0.1687999999999999,5.2,100.0,High,Take Break,7.9,Poor,1,10,3,38,12,4.0,Expected trend,4.1875,1.6666666666666667,5.5,37.99,Senior (7-15),Poor Sleep,Moderate Activity,Medium,High,4.565319980789363,-4.796001532822389,0,Stressed / Isolated
11,43,12,3.27,5.1,Afternoon,2,3.4,0.0,4.0,45.4,Medium,Slow Down,3.5,Poor,1,5,5,23,52,4.0,Expected trend,3.909090909090909,1.6666666666666667,2.9000000000000004,18.119999999999997,Mid-level (3-7),Adequate Sleep,Moderate Activity,Medium,Medium,0.9758781575741747,1.3357878815597173,2,Collaborative / Balanced
4,16,5,3.01,6.5,Morning,2,1.0,0.0,1.3,0.0,Low,Continue,2.8,Poor,3,6,5,69,14,5.0,Expected trend,4.0,2.0,1.5,0.81,New (0-3),Adequate Sleep,High Activity,Low,Medium,-2.4729391995467207,-0.49578558768689535,1,Low Engagement
13,68,21,4.91,6.7,Morning,1,3.4,0.0,5.1,68.7,High,Take Break,10.2,Good,7,3,1,0,49,2.0,Expected trend,5.230769230769231,1.5,1.2999999999999998,26.175,Senior (7-15),Adequate Sleep,No Activity,Medium,Low,3.516505616825281,2.3084580548511537,2,Collaborative / Balanced
7,34,12,2.19,6.7,Morning,2,2.4,0.0,3.1,15.3,Low,Continue,3.8,Fair,0,7,5,0,14,5.0,Expected trend,4.857142857142857,2.3333333333333335,1.2999999999999998,6.834999999999999,Mid-level (3-7),Adequate Sleep,No Activity,Low,Medium,-1.5128272568933547,0.04116235282484303,1,Low Engagement
4,25,5,2.87,7.8,Evening,3,1.0,0.001,1.6,0.0,Low,Continue,2.7,Good,2,9,4,47,20,5.0,Active high-density resilience,6.25,2.25,0.20000000000000018,0.6100000000000001,New (0-3),Good Sleep,High Activity,Low,Medium,-2.575187467091158,0.3229368901682967,1,Low Engagement
15,71,22,4.83,5.2,Morning,1,1.0,0.0559999999999999,3.8,92.6,High,Take Break,5.7,Fair,2,4,1,0,21,4.0,Expected trend,4.733333333333333,2.0,2.8,33.98,Mid-level (3-7),Adequate Sleep,No Activity,Low,Low,2.592244864290584,-1.4893271492268254,0,Stressed / Isolated
9,56,22,3.1,6.3,Afternoon,1,1.0,0.0,3.4,50.7,Medium,Slow Down,7.9,Fair,0,5,5,0,9,4.0,Expected trend,6.222222222222222,2.5,1.7000000000000002,19.015,Senior (7-15),Adequate Sleep,No Activity,Low,Low,-0.06008650205678015,-0.20433717996812592,1,Low Engagement
11,66,21,3.53,5.0,Afternoon,3,4.1,0.0,5.5,68.6,High,Take Break,8.4,Poor,1,10,4,0,53,4.0,Expected trend,6.0,2.5,3.0,26.735,Senior (7-15),Poor Sleep,No Activity,Medium,Medium,2.4534405875421577,1.5324811359359918,2,Collaborative / Balanced
8,47,15,3.48,4.9,Afternoon,2,3.7,0.0,4.4,40.3,Medium,Slow Down,4.6,Fair,0,7,4,29,40,5.0,Expected trend,5.875,2.3333333333333335,3.0999999999999996,16.53,Mid-level (3-7),Poor Sleep,Moderate Activity,Medium,Medium,0.6295802451953799,0.5898391523832033,2,Collaborative / Balanced
1,7,2,1.9,6.0,Evening,1,1.0,0.001,0.9,0.0,Low,Continue,0.5,Poor,0,6,5,52,22,5.0,Active high-density resilience,7.0,3.0,2.0,0.8300000000000001,New (0-3),Adequate Sleep,High Activity,Low,Low,-3.46715362745544,-0.28177910686731766,1,Low Engagement
8,37,11,2.71,7.6,Afternoon,1,2.1,0.0,2.9,16.3,Low,Continue,3.4,Good,0,7,5,35,18,5.0,Expected trend,4.625,3.5,0.40000000000000036,6.890000000000001,Mid-level (3-7),Good Sleep,Moderate Activity,Low,Low,-1.4988758944181424,0.5043898265110905,1,Low Engagement
13,68,20,4.2,3.7,Afternoon,2,1.0,0.0661999999999999,3.6,89.7,High,Take Break,8.4,Fair,4,3,4,0,14,5.0,Expected trend,5.230769230769231,1.0,4.3,33.225,Senior (7-15),Poor Sleep,No Activity,Low,Medium,2.3988203182905745,-3.0332264943620086,0,Stressed / Isolated
4,22,6,0.77,7.3,Afternoon,1,3.0,0.0,2.8,0.0,Low,Continue,2.1,Excellent,1,5,5,0,11,5.0,Expected trend,5.5,2.5,0.7000000000000002,1.4500000000000002,New (0-3),Good Sleep,No Activity,Low,Low,-2.633181628598613,0.19849425932660344,1,Low Engagement
8,45,7,2.82,6.6,Evening,1,2.6,0.0023999999999999,3.2,21.4,Low,Continue,0.5,Poor,0,9,5,0,19,5.0,Expected trend,5.625,4.5,1.4000000000000004,9.059999999999999,New (0-3),Adequate Sleep,No Activity,Low,Low,-1.1063870170602743,0.14549690332411402,1,Low Engagement
3,16,5,2.41,6.5,Afternoon,2,1.5,0.0,1.6,0.0,Low,Continue,0.5,Fair,1,6,4,28,13,5.0,Expected trend,5.333333333333333,2.0,1.5,0.9950000000000001,New (0-3),Adequate Sleep,Moderate Activity,Low,Medium,-2.798070098601001,-0.34429677298097916,1,Low Engagement
9,42,11,4.17,6.8,Afternoon,3,2.1,0.0,3.1,23.6,Low,Continue,3.5,Good,2,6,1,0,13,4.0,Expected trend,4.666666666666667,1.5,1.2000000000000002,9.645000000000001,Mid-level (3-7),Adequate Sleep,No Activity,Low,Medium,-0.37658113321927117,0.20362200738988437,1,Low Engagement
2,8,4,1.26,6.4,Morning,2,1.0,0.0,1.0,0.0,Low,Continue,2.3,Poor,0,10,5,48,22,5.0,Expected trend,4.0,3.3333333333333335,1.5999999999999996,0.77,New (0-3),Adequate Sleep,High Activity,Low,Medium,-3.507848683015448,-0.0840494914767218,1,Low Engagement
2,12,2,2.52,7.2,Evening,2,1.0,0.0,1.1,0.0,Low,Continue,0.5,Excellent,0,5,4,57,11,5.0,Expected trend,6.0,1.6666666666666667,0.7999999999999998,0.63,New (0-3),Good Sleep,High Activity,Low,Medium,-3.498648941137568,-0.20612657363443923,1,Low Engagement
13,66,21,2.98,6.6,Afternoon,3,3.7,0.0,5.3,64.3,Medium,Take Break,7.7,Fair,4,7,5,0,48,3.0,Expected trend,5.076923076923077,1.75,1.4000000000000004,24.77,Senior (7-15),Adequate Sleep,No Activity,Medium,Medium,2.516972997063295,2.103360060873072,2,Collaborative / Balanced
15,98,28,3.51,6.3,Afternoon,4,4.2,0.01089999999999995,6.9,86.0,High,Take Break,10.4,Fair,4,8,3,30,45,4.0,Active high-density resilience,6.533333333333333,1.6,1.7000000000000002,32.870000000000005,Senior (7-15),Adequate Sleep,Moderate Activity,Medium,High,4.10363045080288,1.459381100580727,2,Collaborative / Balanced
12,62,13,2.82,5.9,Evening,1,3.2,0.0,4.4,57.1,Medium,Slow Down,7.3,Poor,0,4,4,0,39,4.0,Expected trend,5.166666666666667,2.0,2.0999999999999996,22.085,Senior (7-15),Adequate Sleep,No Activity,Medium,Low,0.9792159612812324,1.158912244750399,2,Collaborative / Balanced
4,25,2,3.16,6.6,Morning,0,3.8,0.0,3.1,0.0,Low,Continue,0.5,Good,1,5,4,0,13,5.0,Expected trend,6.25,5.0,1.4000000000000004,1.85,New (0-3),Adequate Sleep,No Activity,Medium,Low,-1.8122889283653636,0.10724081407450921,1,Low Engagement
8,42,23,2.34,6.0,Night,1,3.0,0.0,4.2,42.4,Medium,Slow Down,9.8,Good,1,6,3,0,41,5.0,Expected trend,5.25,3.0,2.0,16.83,Senior (7-15),Adequate Sleep,No Activity,Low,Low,0.40562313687310714,0.9587180951355041,2,Collaborative / Balanced
9,43,16,3.31,4.8,Morning,3,1.0,0.0,2.7,42.1,Medium,Slow Down,6.6,Fair,1,9,3,0,13,5.0,Expected trend,4.777777777777778,2.25,3.2,16.165,Mid-level (3-7),Poor Sleep,No Activity,Low,Medium,-0.424234705893889,-1.0937339177189387,1,Low Engagement
5,26,15,3.44,6.9,Afternoon,0,3.1,0.0,3.4,9.4,Low,Continue,2.8,Fair,0,2,5,0,16,5.0,Expected trend,5.2,2.0,1.0999999999999996,4.965,New (0-3),Adequate Sleep,No Activity,Medium,Low,-1.2239857261160165,0.36227151695090193,1,Low Engagement
11,47,11,1.56,7.3,Night,5,2.1,0.0,3.2,26.9,Low,Continue,5.6,Fair,1,10,5,0,23,5.0,Expected trend,4.2727272727272725,1.6666666666666667,0.7000000000000002,10.72,Mid-level (3-7),Good Sleep,No Activity,Low,High,-0.9947049529880372,0.5213671005960093,1,Low Engagement
15,74,25,4.66,5.1,Night,2,4.1,0.013419999999999946,5.9,97.1,High,Take Break,10.3,Fair,3,5,3,0,57,4.8,Night peer-support buffer,4.933333333333334,1.6666666666666667,2.9000000000000004,36.76999999999999,Senior (7-15),Adequate Sleep,No Activity,Medium,Medium,3.92491402853262,1.0792961873382243,2,Collaborative / Balanced
9,46,11,3.41,5.7,Evening,3,2.5,0.0,3.5,32.2,Low,Slow Down,5.2,Fair,1,8,5,0,14,4.0,Expected trend,5.111111111111111,2.0,2.3,13.055,Mid-level (3-7),Adequate Sleep,No Activity,Low,Medium,-0.17522574734516408,-0.09231061646854131,1,Low Engagement
17,86,34,3.03,4.5,Morning,1,2.0,0.0267999999999999,5.5,100.0,High,Take Break,19.5,Fair,0,5,5,31,38,1.0,Expected trend,5.0588235294117645,2.5,3.5,37.300000000000004,Veteran (15+),Poor Sleep,Moderate Activity,Low,Low,4.07066072955941,0.8884558865680653,2,Collaborative / Balanced
12,57,14,4.93,6.2,Afternoon,4,2.6,0.0,3.9,48.3,Medium,Slow Down,2.5,Poor,0,7,3,0,43,4.0,Expected trend,4.75,1.4,1.7999999999999998,18.694999999999997,New (0-3),Adequate Sleep,No Activity,Low,High,1.1586967401808104,1.3460713748966635,2,Collaborative / Balanced
7,34,10,2.3,7.8,Afternoon,3,1.0,0.0,2.1,4.5,Low,Continue,6.6,Poor,1,8,4,20,18,5.0,Expected trend,4.857142857142857,2.0,0.20000000000000018,2.285,Mid-level (3-7),Good Sleep,Low Activity,Low,Medium,-2.1620310600249244,0.3461203787647365,1,Low Engagement
10,57,14,2.83,6.3,Afternoon,4,3.3,0.0,4.4,39.2,Medium,Slow Down,5.2,Good,2,8,5,0,40,3.0,Expected trend,5.7,1.6,1.7000000000000002,15.765,Mid-level (3-7),Adequate Sleep,No Activity,Medium,High,1.0144237566319227,1.6583719066919236,2,Collaborative / Balanced
10,47,23,2.59,6.4,Afternoon,2,3.1,0.0,4.4,48.5,Medium,Slow Down,9.6,Fair,2,6,3,0,49,5.0,Expected trend,4.7,2.0,1.5999999999999996,18.949999999999996,Senior (7-15),Adequate Sleep,No Activity,Medium,Medium,0.9743657427842728,1.4059264692018512,2,Collaborative / Balanced
13,51,14,2.19,4.5,Afternoon,3,1.0,0.0,2.8,63.0,Medium,Take Break,5.5,Fair,6,10,5,0,16,5.0,Expected trend,3.923076923076923,2.5,3.5,23.559999999999995,Mid-level (3-7),Poor Sleep,No Activity,Low,Medium,0.5799239057467919,-1.3917719171059293,2,Collaborative / Balanced
11,62,20,3.84,7.2,Evening,3,1.3,0.0,3.6,49.7,Medium,Slow Down,7.4,Good,0,7,5,0,17,3.0,Expected trend,5.636363636363637,1.75,0.7999999999999998,18.599999999999998,Senior (7-15),Good Sleep,No Activity,Low,Medium,0.5014449113510955,0.8584442851032247,2,Collaborative / Balanced
13,78,26,3.55,5.0,Morning,3,3.8,0.0332,5.9,91.0,High,Take Break,9.5,Fair,4,9,5,0,18,4.0,Expected trend,6.0,2.25,3.0,34.58,Senior (7-15),Poor Sleep,No Activity,Medium,Medium,3.396553197413287,-0.7474632199615565,0,Stressed / Isolated
8,39,9,3.27,6.3,Evening,3,2.3,0.0,3.0,18.8,Low,Continue,4.1,Poor,1,9,4,0,26,4.0,Expected trend,4.875,2.25,1.7000000000000002,8.095,Mid-level (3-7),Adequate Sleep,No Activity,Low,Medium,-0.6843610858256353,0.5970449747866321,1,Low Engagement
8,47,10,4.4,6.9,Evening,0,1.7,0.0,2.9,26.1,Low,Continue,1.7,Good,1,3,4,0,14,5.0,Expected trend,5.875,3.0,1.0999999999999996,10.360000000000001,New (0-3),Adequate Sleep,No Activity,Low,Low,-0.769656611976444,-0.0766289063027447,1,Low Engagement
4,26,8,3.44,7.5,Morning,4,1.0,0.001,1.8,0.0,Low,Continue,4.3,Fair,0,10,4,41,20,4.0,Active high-density resilience,6.5,2.0,0.5,0.7100000000000001,Mid-level (3-7),Good Sleep,Moderate Activity,Low,High,-2.2630021006905716,0.6540880931401464,1,Low Engagement
15,81,22,4.26,6.4,Morning,4,4.0,0.0,5.9,82.8,High,Take Break,8.2,Poor,2,7,4,0,51,5.0,Expected trend,5.4,1.4,1.5999999999999996,31.479999999999997,Senior (7-15),Adequate Sleep,No Activity,Medium,High,3.060069726333296,1.6192460756313352,2,Collaborative / Balanced
11,61,22,4.66,5.6,Morning,4,5.8,0.0,6.4,60.3,Medium,Take Break,7.1,Poor,2,8,3,0,44,3.0,Expected trend,5.545454545454546,1.6,2.4000000000000004,24.314999999999998,Senior (7-15),Adequate Sleep,No Activity,Medium,High,3.1985824926265947,2.0271225047337276,2,Collaborative / Balanced
11,62,16,2.18,7.0,Morning,5,1.9,0.0,3.8,42.0,Medium,Slow Down,5.7,Fair,1,10,5,0,16,3.0,Expected trend,5.636363636363637,1.6666666666666667,1.0,16.134999999999998,Mid-level (3-7),Adequate Sleep,No Activity,Low,High,0.15120746209380187,0.7810010402333061,2,Collaborative / Balanced
1,8,1,1.79,7.8,Afternoon,1,1.0,0.0,0.9,0.0,Low,Continue,2.3,Excellent,1,5,4,36,15,5.0,Expected trend,8.0,2.5,0.20000000000000018,0.4700000000000001,New (0-3),Good Sleep,Moderate Activity,Low,Low,-3.817493282429591,0.1417209426030831,1,Low Engagement
17,79,32,5.45,8.0,Morning,4,2.8,0.0,5.6,91.0,High,Take Break,12.0,Fair,1,5,1,0,44,4.0,Expected trend,4.647058823529412,1.0,0.0,33.669999999999995,Senior (7-15),Good Sleep,No Activity,Low,High,3.3694712785751957,2.2085170732981445,2,Collaborative / Balanced
15,73,22,3.0,4.9,Afternoon,2,1.7,0.0337999999999999,4.3,94.5,High,Take Break,9.3,Poor,5,5,2,46,16,2.0,Expected trend,4.866666666666666,1.6666666666666667,3.0999999999999996,34.97999999999999,Senior (7-15),Poor Sleep,High Activity,Low,Medium,2.9797909940166,-0.7095518586445921,0,Stressed / Isolated
6,33,10,4.53,6.1,Night,1,3.9,0.0,3.8,13.7,Low,Continue,2.9,Fair,2,3,3,20,10,5.0,Expected trend,5.5,1.5,1.9000000000000004,6.909999999999998,New (0-3),Adequate Sleep,Low Activity,Medium,Low,-0.4103260375026268,-0.20027655348248705,1,Low Engagement
15,72,25,4.54,5.6,Morning,3,1.0,0.0,4.0,89.8,High,Take Break,11.1,Fair,5,5,4,0,52,1.0,Expected trend,4.8,1.25,2.4000000000000004,32.959999999999994,Senior (7-15),Adequate Sleep,No Activity,Low,Medium,3.5137436454172484,1.957780091585826,2,Collaborative / Balanced
9,46,10,2.83,6.7,Afternoon,1,2.8,0.0,3.6,28.7,Low,Continue,5.0,Fair,1,9,4,0,16,5.0,Expected trend,5.111111111111111,4.5,1.2999999999999998,11.725,Mid-level (3-7),Adequate Sleep,No Activity,Low,Low,-0.6513633389166643,0.11948708484208329,1,Low Engagement
14,57,17,3.01,7.3,Afternoon,3,1.9,0.0,3.7,55.3,Medium,Slow Down,9.6,Fair,1,9,5,0,8,3.0,Expected trend,4.071428571428571,2.25,0.7000000000000002,20.709999999999997,Senior (7-15),Good Sleep,No Activity,Low,Medium,0.49931741717025135,0.5479478160022051,2,Collaborative / Balanced
17,98,41,4.97,5.6,Night,3,3.8,0.0669999999999999,7.3,100.0,High,Take Break,16.1,Good,1,8,3,0,16,2.0,Expected trend,5.764705882352941,2.0,2.4000000000000004,37.89,Veteran (15+),Adequate Sleep,No Activity,Medium,Medium,5.476140999737876,-0.34128400291779687,0,Stressed / Isolated
5,29,9,3.36,7.4,Night,1,1.0,0.0,1.9,0.0,Low,Continue,4.6,Excellent,2,4,5,50,11,5.0,Expected trend,5.8,2.0,0.5999999999999996,0.75,Mid-level (3-7),Good Sleep,High Activity,Low,Low,-2.1584075772946845,-0.14944010294733975,1,Low Engagement
9,42,7,3.48,5.1,Afternoon,1,2.1,0.0,2.9,32.8,Low,Slow Down,2.9,Fair,2,4,5,0,17,5.0,Expected trend,4.666666666666667,2.0,2.9000000000000004,13.165,New (0-3),Adequate Sleep,No Activity,Low,Low,-0.4920472697524306,-0.7131865672391391,1,Low Engagement
11,58,22,2.59,5.1,Afternoon,2,2.1,0.0,4.1,66.3,High,Take Break,10.7,Poor,1,6,5,0,45,3.0,Expected trend,5.2727272727272725,2.0,2.9000000000000004,25.129999999999995,Senior (7-15),Adequate Sleep,No Activity,Low,Medium,1.5233389279519258,1.2112326319740097,2,Collaborative / Balanced
1,3,0,2.9,8.0,Afternoon,0,1.0,0.0,0.7,0.0,Low,Continue,0.5,Excellent,0,8,3,41,12,5.0,Expected trend,3.0,8.0,0.0,0.39,New (0-3),Good Sleep,Moderate Activity,Low,Low,-3.9020302570625267,0.13443639632827414,1,Low Engagement
6,18,4,4.23,5.4,Afternoon,1,1.0,0.0,1.3,3.5,Low,Continue,2.7,Good,2,8,5,29,15,5.0,Expected trend,3.0,4.0,2.5999999999999996,2.255,New (0-3),Adequate Sleep,Moderate Activity,Low,Low,-1.9204528629111801,-0.8786736423426329,1,Low Engagement
2,11,3,0.96,9.0,Afternoon,0,1.0,0.0,1.1,0.0,Low,Continue,0.9,Excellent,2,6,5,58,12,5.0,Expected trend,5.5,6.0,0.0,0.47000000000000003,New (0-3),Good Sleep,High Activity,Low,Low,-3.905362029708974,0.48370072157299576,1,Low Engagement
15,68,17,4.06,5.6,Evening,3,1.6,0.0,3.9,77.2,High,Take Break,6.7,Poor,4,8,4,0,57,5.0,Expected trend,4.533333333333333,2.0,2.4000000000000004,28.68,Mid-level (3-7),Adequate Sleep,No Activity,Low,Medium,2.165629444084931,0.9453487789941288,2,Collaborative / Balanced
14,82,23,3.07,6.8,Morning,2,4.6,0.0,6.4,81.5,High,Take Break,9.3,Excellent,9,6,5,0,48,4.0,Expected trend,5.857142857142857,2.0,1.2000000000000002,31.194999999999997,Senior (7-15),Adequate Sleep,No Activity,Medium,Medium,3.892289405385225,1.7890955474183663,2,Collaborative / Balanced
5,31,8,1.78,8.1,Evening,3,1.0,0.001,1.9,0.0,Low,Continue,3.6,Fair,1,10,5,36,13,5.0,Active high-density resilience,6.2,2.5,0.0,0.63,Mid-level (3-7),Good Sleep,Moderate Activity,Low,Medium,-2.7649275272948537,0.24030549031655038,1,Low Engagement
6,30,10,3.3,5.8,Afternoon,0,1.0,0.0,2.0,16.3,Low,Continue,3.8,Fair,1,2,5,31,10,5.0,Expected trend,5.0,2.0,2.2,6.795000000000001,Mid-level (3-7),Adequate Sleep,Moderate Activity,Low,Low,-1.7119792269789529,-0.819623835193942,1,Low Engagement
6,33,9,2.43,6.0,Night,1,1.0,0.0,2.0,13.1,Low,Continue,3.9,Poor,0,6,4,44,13,3.0,Expected trend,5.5,3.0,2.0,5.635000000000001,Mid-level (3-7),Adequate Sleep,Moderate Activity,Low,Low,-1.695508132710865,0.09341865926933557,1,Low Engagement
14,57,10,3.75,6.0,Afternoon,6,3.3,0.0,4.2,48.5,Medium,Slow Down,6.4,Poor,6,10,5,0,51,5.0,Expected trend,4.071428571428571,1.4285714285714286,2.0,19.039999999999996,Mid-level (3-7),Adequate Sleep,No Activity,Medium,High,1.7473499778086696,1.0614869433920793,2,Collaborative / Balanced
10,50,16,2.8,6.4,Morning,1,1.0,0.0,2.9,43.7,Medium,Slow Down,7.9,Good,1,5,5,0,14,3.0,Expected trend,5.0,2.5,1.5999999999999996,16.445,Senior (7-15),Adequate Sleep,No Activity,Low,Low,-0.20550530008888956,0.26978506985702616,1,Low Engagement
14,77,25,3.55,5.4,Morning,5,3.5,0.0,5.7,86.0,High,Take Break,11.3,Good,3,10,4,0,42,2.0,Expected trend,5.5,1.6666666666666667,2.5999999999999996,32.635,Senior (7-15),Adequate Sleep,No Activity,Medium,High,3.5134085218907223,1.71936875446832,2,Collaborative / Balanced
13,57,21,4.06,6.5,Afternoon,3,1.3,0.0,3.5,60.5,Medium,Take Break,7.7,Good,4,8,3,29,20,5.0,Expected trend,4.384615384615385,2.0,1.5,22.499999999999996,Senior (7-15),Adequate Sleep,Moderate Activity,Low,Medium,1.045137390769631,-0.18659039501815253,2,Collaborative / Balanced
3,18,14,2.21,4.7,Afternoon,2,1.0,0.0,1.8,5.8,Low,Continue,4.3,Fair,0,8,5,0,15,5.0,Expected trend,6.0,2.6666666666666665,3.3,3.3,Mid-level (3-7),Poor Sleep,No Activity,Low,Medium,-2.2187314262246396,-0.9795600671384753,1,Low Engagement
6,32,6,1.27,4.3,Night,0,1.6,0.0,2.2,21.4,Low,Continue,3.8,Poor,1,5,5,0,15,5.0,Expected trend,5.333333333333333,5.0,3.7,9.07,Mid-level (3-7),Poor Sleep,No Activity,Low,Low,-1.804656372730839,-1.1626792984264138,1,Low Engagement
8,38,8,2.27,4.7,Night,1,4.4,0.0,4.2,30.2,Low,Slow Down,4.5,Poor,2,6,5,54,30,4.0,Expected trend,4.75,3.0,3.3,13.169999999999998,Mid-level (3-7),Poor Sleep,High Activity,Medium,Low,0.23313276695419427,0.4140443613427564,2,Collaborative / Balanced
12,62,18,3.32,6.4,Morning,4,2.7,0.0,4.4,53.9,Medium,Slow Down,9.4,Good,1,9,5,0,38,3.0,Expected trend,5.166666666666667,1.8,1.5999999999999996,20.74,Senior (7-15),Adequate Sleep,No Activity,Low,High,1.3905847856634632,1.5645229176181839,2,Collaborative / Balanced
13,68,20,3.84,6.6,Morning,4,2.1,0.0,4.3,62.1,Medium,Take Break,7.1,Good,6,10,4,23,55,4.0,Expected trend,5.230769230769231,2.0,1.4000000000000004,23.4,Senior (7-15),Adequate Sleep,Moderate Activity,Low,High,2.3402134498103893,1.6590414244176022,2,Collaborative / Balanced
11,50,15,2.77,5.9,Afternoon,1,1.0,0.0,2.8,49.5,Medium,Slow Down,5.7,Fair,1,7,4,0,14,5.0,Expected trend,4.545454545454546,3.5,2.0999999999999996,18.555,Mid-level (3-7),Adequate Sleep,No Activity,Low,Low,-0.4282294871783301,-0.6224526544753138,1,Low Engagement
12,63,16,3.36,6.5,Afternoon,0,1.7,0.0,3.7,59.5,Medium,Slow Down,3.9,Excellent,0,4,2,0,13,5.0,Expected trend,5.25,4.0,1.5,22.29,Mid-level (3-7),Adequate Sleep,No Activity,Low,Low,0.19591895877490864,-0.22957585131489752,1,Low Engagement
1,7,0,2.2,7.8,Night,2,1.9,0.001,1.3,0.0,Low,Continue,0.5,Good,5,6,5,41,9,5.0,Active high-density resilience,7.0,2.0,0.20000000000000018,0.775,New (0-3),Good Sleep,Moderate Activity,Low,Medium,-3.104187292891303,-0.15867939494707378,1,Low Engagement
17,85,29,4.46,5.8,Evening,1,6.1,0.0126,7.7,100.0,High,Take Break,13.1,Poor,5,5,4,0,44,5.0,Expected trend,5.0,2.5,2.2,38.504999999999995,Senior (7-15),Adequate Sleep,No Activity,Medium,Low,5.0258620818854185,1.1084034691095204,2,Collaborative / Balanced
16,85,25,3.5,4.9,Night,2,4.5,0.0764,6.5,100.0,High,Take Break,9.3,Poor,6,7,5,73,9,2.0,Expected trend,5.3125,2.3333333333333335,3.0999999999999996,38.044999999999995,Senior (7-15),Poor Sleep,High Activity,Medium,Medium,4.877453478841091,-1.364906743735555,0,Stressed / Isolated
11,40,8,3.49,6.0,Afternoon,2,1.5,0.0,2.5,33.8,Medium,Slow Down,4.2,Fair,1,10,4,24,17,5.0,Expected trend,3.6363636363636362,3.3333333333333335,2.0,13.104999999999999,Mid-level (3-7),Adequate Sleep,Moderate Activity,Low,Medium,-0.7926241372263136,-0.41231455456371463,1,Low Engagement
13,63,10,3.59,6.0,Morning,2,3.4,0.0,4.4,55.4,Medium,Slow Down,3.7,Fair,2,8,4,0,51,5.0,Expected trend,4.846153846153846,2.6666666666666665,2.0,21.519999999999996,Mid-level (3-7),Adequate Sleep,No Activity,Medium,Medium,1.3584040700204822,1.270287647549563,2,Collaborative / Balanced
11,49,15,3.07,6.4,Afternoon,3,1.0,0.0,2.8,42.2,Medium,Slow Down,6.5,Excellent,2,6,4,0,10,4.0,Expected trend,4.454545454545454,1.5,1.5999999999999996,15.9,Mid-level (3-7),Adequate Sleep,No Activity,Low,Medium,-0.276594550618771,-0.28281102432901456,1,Low Engagement
12,51,14,3.19,4.7,Morning,1,1.5,0.0,3.1,61.0,Medium,Take Break,3.9,Fair,2,4,5,0,19,5.0,Expected trend,4.25,2.0,3.3,23.005,Mid-level (3-7),Poor Sleep,No Activity,Low,Low,0.3971687768429968,-0.8977662564833633,2,Collaborative / Balanced
6,39,8,2.98,5.6,Night,2,1.0,0.001,2.2,1.3000000000000007,Low,Continue,3.3,Poor,1,8,5,55,13,5.0,Active high-density resilience,6.5,2.6666666666666665,2.4000000000000004,1.6250000000000004,Mid-level (3-7),Adequate Sleep,High Activity,Low,Medium,-1.771093661834637,-0.7769582483566814,1,Low Engagement
9,49,8,3.78,6.6,Morning,1,1.0,0.0035999999999999,2.5,28.5,Low,Continue,0.5,Excellent,2,5,4,0,12,5.0,Expected trend,5.444444444444445,2.5,1.4000000000000004,11.004999999999999,New (0-3),Adequate Sleep,No Activity,Low,Low,-0.9122540456604754,-0.5500467508359268,1,Low Engagement
16,76,18,2.63,5.2,Morning,1,7.3,0.0427999999999999,7.5,94.4,High,Take Break,6.9,Poor,6,7,5,0,18,4.0,Expected trend,4.75,3.5,2.8,36.925000000000004,Mid-level (3-7),Adequate Sleep,No Activity,High,Low,4.347173257821154,-0.3992739826836302,0,Stressed / Isolated
4,29,6,2.38,5.1,Afternoon,0,5.3,0.0011999999999999,4.4,7.3,Low,Continue,0.5,Excellent,0,3,5,34,46,5.0,Expected trend,7.25,3.0,2.9000000000000004,5.34,New (0-3),Adequate Sleep,Moderate Activity,Medium,Low,-0.549802190636814,1.155595500807317,1,Low Engagement
3,17,4,1.18,7.1,Evening,1,1.0,0.0,1.3,0.0,Low,Continue,3.4,Fair,3,6,5,49,13,5.0,Expected trend,5.666666666666667,3.0,0.9000000000000004,0.6900000000000001,Mid-level (3-7),Good Sleep,High Activity,Low,Low,-3.1384546585318267,-0.29170563170251673,1,Low Engagement
16,76,27,2.67,5.8,Afternoon,3,2.7,0.0,5.2,98.1,High,Take Break,12.0,Fair,4,7,4,0,50,3.0,Expected trend,4.75,1.75,2.2,36.48999999999999,Senior (7-15),Adequate Sleep,No Activity,Low,Medium,3.3650015495782513,1.6621006102553801,2,Collaborative / Balanced
